TEMP_PLAYER_ID,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,DRAFT_YEAR
1641753,1641753,Chris,Livingston,Chris Livingston,SF,78.0,6' 6.00'',,,219.2,83.25,6' 11.25'',104.5,8' 8.50'',,8.5,9.0,2023
1641754,1641754,Seth,Lundy,Seth Lundy,SF,76.0,6' 4.00'',,,214.4,82.25,6' 10.25'',104.0,8' 8.00'',,8.5,9.0,2023
1641756,1641756,Mike,Miles Jr.,Mike Miles Jr.,PG,72.75,6' 0.75'',,,205.0,72.5,6' 0.50'',96.0,8' 0.00'',,8.0,8.25,2023
1641757,1641757,Jordan,Miller,Jordan Miller,SF,76.5,6' 4.50'',,,191.6,83.75,6' 11.75'',103.5,8' 7.50'',,8.5,9.25,2023
1631159,1631159,Leonard,Miller,Leonard Miller,PF,81.25,6' 9.25'',,,212.8,86.0,7' 2.00'',106.5,8' 10.50'',,9.5,10.5,2023
1641758,1641758,Judah,Mintz,Judah Mintz,PG,75.0,6' 3.00'',,,176.4,75.5,6' 3.50'',98.0,8' 2.00'',,8.25,9.25,2023
1641759,1641759,Dillon,Mitchell,Dillon Mitchell,PF,78.75,6' 6.75'',,,193.0,82.0,6' 10.00'',105.0,8' 9.00'',,8.25,9.5,2023
1641760,1641760,Omari,Moore,Omari Moore,SG,77.25,6' 5.25'',,,188.6,81.75,6' 9.75'',103.5,8' 7.5'',,9.0,10.25,2023
1631200,1631200,Kris,Murray,Kris Murray,PF,79.75,6' 7.75'',,,212.8,83.75,6' 11.75'',106.0,8' 10.00'',,8.5,9.0,2023
1641761,1641761,Grant,Nelson,Grant Nelson,PF,82.0,6' 10.00'',,,223.4,84.0,7' 0.00'',106.5,8' 10.50'',,9.0,9.5,2023
1641763,1641763,Julian,Phillips,Julian Phillips,SF,78.75,6' 6.75'',,,196.6,83.5,6' 11.50'',102.0,8' 6.00'',,8.5,9.0,2023
1629618,1629618,Jalen,Pickett,Jalen Pickett,PG,74.0,6' 2.00'',,,197.8,79.25,6' 7.25'',98.5,8' 2.50'',,8.5,7.5,2023
1641764,1641764,Brandin,Podziemski,Brandin Podziemski,SG,75.75,6' 3.75'',,,203.8,77.5,6' 5.50'',96.5,8' 0.50'',,8.25,10.0,2023
1641765,1641765,Olivier-Maxence,Prosper,Olivier-Maxence Prosper,PF,78.75,6' 6.75'',,,212.4,85.0,7' 1.00'',104.0,8' 8.00'',,8.25,10.0,2023
1641712,1641712,Rayan,Rupert,Rayan Rupert,SF,78.0,6' 6.00'',,,193.2,86.0,7' 2.00'',106.0,8' 10.00'',,8.5,9.5,2023
1641766,1641766,Adama,Sanogo,Adama Sanogo,C,79.25,6' 7.25'',,,257.8,86.75,7' 2.75'',108.5,9' 0.50'',,9.75,10.0,2023
1631204,1631204,Marcus,Sasser,Marcus Sasser,PG,73.25,6' 1.25'',,,195.6,79.0,6' 7.00'',99.5,8' 3.50'',,8.75,9.5,2023
1630545,1630545,Terrence,Shannon Jr.,Terrence Shannon Jr.,SF,77.5,6' 5.50'',,,220.0,80.0,6' 8.00'',102.0,8' 6.00'',,8.25,8.0,2023
1641767,1641767,Ben,Sheppard,Ben Sheppard,SG,77.25,6' 5.25'',,,194.6,79.75,6' 7.75'',100.0,8' 4.00'',,8.5,9.5,2023
1641771,1641771,Jalen,Slawson,Jalen Slawson,PF,78.5,6' 6.50'',,,221.6,83.75,6' 11.75'',106.0,8' 10.00'',,9.0,9.0,2023
1631173,1631173,Terquavion,Smith,Terquavion Smith,SG,74.5,6' 2.50'',,,163.2,78.75,6' 6.75'',98.0,8' 2.00'',,8.5,8.0,2023
1631124,1631124,Julian,Strawther,Julian Strawther,SF,78.0,6' 6.00'',,,208.8,81.25,6' 9.25'',105.0,8' 9.00'',,8.25,8.25,2023
1641708,1641708,Amen,Thompson,Amen Thompson,SG,77.75,6' 5.75'',,,214.2,84.0,7' 0.00'',103.5,8' 7.50'',,8.5,8.5,2023
1641709,1641709,Ausar,Thompson,Ausar Thompson,SG,77.75,6' 5.75'',,,218.2,84.0,7' 0.00'',104.0,8' 8.00'',,8.75,9.25,2023
1631166,1631166,Drew,Timme,Drew Timme,C,80.75,6' 8.75'',,,243.2,85.75,7' 1.75'',108.5,9' 0.50'',,9.0,10.0,2023
1631131,1631131,Oscar,Tshiebwe,Oscar Tshiebwe,C,79.25,6' 7.25'',,,253.6,87.5,7' 3.50'',108.0,9' 0.00'',,9.75,10.25,2023
1641773,1641773,Azuolas,Tubelis,Azuolas Tubelis,PF,80.75,6' 8.75'',,,234.8,83.0,6' 11.00'',108.0,9' 0.00'',,9.0,10.5,2023
1641774,1641774,Tristan,Vukcevic,Tristan Vukcevic,C,83.25,6' 11.25'',,,223.4,86.5,7' 2.50'',111.0,9' 3.00'',,9.0,10.25,2023
1641716,1641716,Jarace,Walker,Jarace Walker,PF,78.5,6' 6.50'',,,248.6,86.5,7' 2.50'',104.5,8' 8.50'',,9.0,10.0,2023
1641717,1641717,Cason,Wallace,Cason Wallace,PG,74.5,6' 2.50'',,,195.2,80.5,6' 8.50'',101.0,8' 5.00'',,8.5,9.25,2023
1641775,1641775,Jordan,Walsh,Jordan Walsh,SF,77.75,6' 5.75'',,,204.0,85.75,7' 1.75'',107.0,8' 11.00'',,8.75,8.5,2023
1641727,1641727,Dariq,Whitehead,Dariq Whitehead,SG,77.75,6' 5.75'',,,217.2,82.25,6' 10.25'',103.5,8' 7.50'',,8.5,10.0,2023
1641715,1641715,Cam,Whitmore,Cam Whitmore,SF,77.75,6' 5.75'',,,235.0,80.5,6' 8.50'',103.5,8' 7.50'',,8.0,8.25,2023
1630592,1630592,Jalen,Wilson,Jalen Wilson,SF,77.5,6' 5.50'',,,230.2,80.0,6' 8.00'',99.5,8' 3.50'',,8.25,9.0,2023
1631209,1631209,Isaiah,Wong,Isaiah Wong,SG,74.5,6' 2.50'',,,178.4,78.75,6' 6.75'',97.5,8' 1.50'',,8.25,9.5,2023
